Rndrng_NPI,Rndrng_Prvdr_Last_Org_Name,Rndrng_Prvdr_First_Name,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_Type,HCPCS_Cd,HCPCS_Desc,Place_Of_Srvc,Tot_Benes,Tot_Srvcs,Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Tot_Sbmtd_Chrg,Tot_Mdcr_Alowd_Amt,Tot_Mdcr_Pymt_Amt,Reimbursement_Rate_Pct,Revenue_Leakage
1952576084,Burk,Kathryn,Houston,TX,77030,Emergency Medicine,99285,Emergency department visit with high level of medical decision making,F,299,311.0,1019.8681672,179.04382637,139.35045016,317179.0,55682.63,43337.99,13.66,273841.01
1902249576,Joseph,Romeo,Houston,TX,77024,Emergency Medicine,99285,Emergency department visit with high level of medical decision making,F,164,171.0,1854.5789474,171.6697076,137.90134503,317133.0,29355.52,23581.13,7.44,293551.87
1275551616,Gardiner,Carolyn,Houston,TX,77030,Emergency Medicine,99285,Emergency department visit with high level of medical decision making,F,160,162.0,1957.0,180.32407407,139.64487654,317034.0,29212.5,22622.47,7.14,294411.53
1922017409,Patino,Maria,Houston,TX,77090,Diagnostic Radiology,70450,Ct scan head or brain without contrast,F,603,629.0,504.0,40.396947536,31.092337043,317016.0,25409.68,19557.08,6.17,297458.92
1750623914,Bhargava,Nikhil,Houston,TX,77024,Diagnostic Radiology,74176,Ct scan of abdomen and pelvis without contrast,F,244,248.0,1278.0,80.710846774,63.246209677,316944.0,20016.29,15685.06,4.95,301258.94
1295837292,Berkowitz,Barry,Houston,TX,77024,Diagnostic Radiology,72141,Mri scan of upper spinal canal without contrast,F,368,370.0,856.18378378,68.318459459,54.437108108,316788.0,25277.83,20141.73,6.36,296646.27
1326104613,Quest Diagnostics Clinical Laboratories Inc,,Houston,TX,77072,Clinical Laboratory,86255,Screening test for antibody to noninfectious agent,O,1443,1828.0,173.23897155,11.81,11.81,316680.84,21588.68,21588.68,6.82,295092.16
1053625624,Sellin,Jonathan,Houston,TX,77030,Neurosurgery,22612,Fusion of spine in lower back,F,24,24.0,13193.0,1579.7725,1258.6770833,316632.0,37914.54,30208.25,9.54,286423.75
1083850176,Eadeh,Hanna,Houston,TX,77030,Emergency Medicine,99285,Emergency department visit with high level of medical decision making,F,228,232.0,1363.945431,177.07935345,142.72991379,316435.34,41082.41,33113.34,10.46,283322.0
1689878282,Wong,Stephen,Houston,TX,77024,Diagnostic Radiology,71045,"X-ray of chest, 1 view",F,1706,2315.0,136.68768898,9.0010107991,7.1187473002,316432.0,20837.34,16479.9,5.21,299952.1
1003914151,Wong,Tien,Houston,TX,77030,Ophthalmology,92134,Imaging of retina,O,815,2491.0,127.0,40.644098756,30.106953031,316357.0,101244.45,74996.42,23.71,241360.58
1598053092,Abreu,Juan,Houston,TX,77024,Cardiac Surgery,33361,Replacement of aortic valve through the skin and femoral artery,F,47,47.0,6730.0,775.55,619.94,316310.0,36450.85,29137.18,9.21,287172.82
1760878086,Ning,Matthew,Houston,TX,77030,Radiation Oncology,77301,High precision radiation therapy planning,F,71,72.0,4390.25,416.71125,330.81708333,316098.0,30003.21,23818.83,7.54,292279.17
1063403343,Stenoien,Randall,Houston,TX,77047,Diagnostic Radiology,72197,Mri scan of pelvis before and after contrast,O,109,112.0,2822.1071429,311.60866071,232.83767857,316076.0,34900.17,26077.82,8.25,289998.18
1659682656,Chun,Stephen,Houston,TX,77030,Radiation Oncology,77301,High precision radiation therapy planning,O,64,72.0,4388.125,426.79333333,339.40263889,315945.0,30729.12,24436.99,7.73,291508.01
1134118045,Sykes,Daniel,Houston,TX,77002,Anesthesiology,01402,Anesthesia for procedure for total knee joint replacement,F,134,136.0,2323.0919118,141.88264706,113.17875,315940.5,19296.04,15392.31,4.87,300548.19
1780839183,Lee,Daniel,Houston,TX,77030,Nuclear Medicine,78815,Nuclear medicine study from skull base to mid-thigh with ct scan,F,364,384.0,822.625,115.04359375,91.96796875,315888.0,44176.74,35315.7,11.18,280572.3
1811921059,Clyburn,Terry,Houston,TX,77030,Orthopedic Surgery,27447,"Replacement of knee joint, both sides of knee",F,40,41.0,7704.0,1314.3846341,1047.2341463,315864.0,53889.77,42936.6,13.59,272927.4
1386609188,Pachipala,Krishna,Houston,TX,77090,Hematology-Oncology,99214,"Established patient office or other outpatient visit, 30-39 minutes",O,331,915.0,345.2026776,122.48571585,89.102327869,315860.45,112074.43,81528.63,25.81,234331.82
1952398562,Li,George,Houston,TX,77004,Cardiology,93306,"Ultrasound of heart with color-depicted blood flow, rate, direction and valve function",O,222,229.0,1379.1528384,192.47655022,142.23244541,315826.0,44077.13,32571.23,10.31,283254.77
1225091739,"Outpatient Women's And Children's Surgery Center, Ltd",,Houston,TX,77054,Ambulatory Surgical Center,57288,Creation of sling around urethra in female to control leakage,F,15,15.0,21048.866667,2616.82,2084.95,315733.0,39252.3,31274.25,9.91,284458.75
1538427521,Faza,Nadeen,Houston,TX,77030,Cardiology,93306,"Ultrasound of heart with color-depicted blood flow, rate, direction and valve function",O,213,216.0,1461.0,196.11592593,147.05685185,315576.0,42361.04,31764.28,10.07,283811.72
1619286994,Sun,Linquan,Houston,TX,77090,Neurology,99233,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 50 minutes",F,264,1538.0,204.95773732,118.58386216,94.643621586,315225.0,182381.98,145561.89,46.18,169663.11
1427319813,Shi,Xiao,Houston,TX,77030,Diagnostic Radiology,71250,Ct scan of chest without contrast,O,365,377.0,836.0,124.36883289,94.540079576,315172.0,46887.05,35641.61,11.31,279530.39
1942428867,Mckey,Jesse,Houston,TX,77055,Ophthalmology,92014,Established patient complete exam of visual system,O,941,997.0,316.0,121.20914744,77.339538616,315052.0,120845.52,77107.52,24.47,237944.48
1780642488,Arene,Ifeoma,Houston,TX,77066,Psychiatry,99233,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 50 minutes",F,239,1050.0,300.0,120.40165714,95.21532381,315000.0,126421.74,99976.09,31.74,215023.91
1831551266,Inov8 Surgical At Memorial City,,Houston,TX,77043,Ambulatory Surgical Center,67908,"Removal of tissue, muscle, and membrane to correct eyelid drooping or paralysis",F,20,38.0,8286.2631579,643.10473684,512.39289474,314878.0,24437.98,19470.93,6.18,295407.07
1881679751,Laboratory Corporation Of America,,Houston,TX,77040,Clinical Laboratory,81003,Automated urinalysis test,O,7420,8972.0,35.090546144,2.1966495765,2.1966495765,314832.38,19708.34,19708.34,6.26,295124.04
1902381056,Oliver,Kathryn,Houston,TX,77030,Physician Assistant,99285,Emergency department visit with high level of medical decision making,F,187,189.0,1665.0105291,144.36677249,117.65772487,314686.99,27285.32,22237.31,7.07,292449.68
1215922406,Goosey,John,Houston,TX,77025,Ophthalmology,92014,Established patient complete exam of visual system,O,794,823.0,382.21385176,127.34738761,82.830923451,314562.0,104806.9,68169.85,21.67,246392.15
1639268345,Ramineni,Naveen,Houston,TX,77090,Physical Medicine and Rehabilitation,95861,"Needle measurement of electrical activity in arm or leg muscles, 2 extremities",F,100,103.0,3052.7669903,76.622621359,61.084951456,314435.0,7892.13,6291.75,2.0,308143.25
1780939405,Downing,Christopher,Houston,TX,77065,Dermatology,Q4257,"Relese, per square centimeter",O,12,354.0,888.0,573.91550847,457.26584746,314352.0,203166.09,161872.11,51.49,152479.89
1003312737,Gerbus,Thomas,Houston,TX,77030,Emergency Medicine,99285,Emergency department visit with high level of medical decision making,F,193,198.0,1587.2727273,170.74176768,134.01030303,314280.0,33806.87,26534.04,8.44,287745.96
1285870980,Noa Ems Inc,,Houston,TX,77036,Ambulance Service Provider,A0428,"Ambulance service, basic life support, non-emergency transport, (bls)",F,73,449.0,699.77728285,221.69957684,175.54104677,314200.0,99543.11,78817.93,25.09,235382.07
1750623914,Bhargava,Nikhil,Houston,TX,77024,Diagnostic Radiology,74177,Ct scan of abdomen and pelvis with contrast,F,231,235.0,1337.0,83.584,65.883702128,314195.0,19642.24,15482.67,4.93,298712.33
1881679751,Laboratory Corporation Of America,,Houston,TX,77040,Clinical Laboratory,87070,"Bacterial culture, any other source except urine, blood or stool, aerobic",O,2917,3584.0,87.636531808,8.4439704241,8.4439704241,314089.33,30263.19,30263.19,9.64,283826.14
1730619826,French,David,Houston,TX,77030,Neurology,99204,"New patient office or other outpatient visit, 45-59 minutes",O,314,314.0,1000.0,159.10697452,124.47828025,314000.0,49959.59,39086.18,12.45,274913.82
1184922353,"Pearland Surgery Center, Llc",,Houston,TX,77047,Ambulatory Surgical Center,45385,Removal of polyps or growths of large bowel using an endoscope with mechanical snare,F,94,94.0,3339.4617021,551.24468085,459.535,313909.4,51817.0,43196.29,13.76,270713.11
1902218001,Bowers,John,Houston,TX,77030,Radiation Oncology,77427,"Radiation treatment management, 5 treatment sessions",F,65,236.0,1330.0,187.90118644,147.39516949,313880.0,44344.68,34785.26,11.08,279094.74
1336245133,Prabhu,Sujit,Houston,TX,77030,Neurosurgery,61510,Removal of skull bone for removal of growth of upper brain,F,20,20.0,15663.61,2328.9875,1855.8435,313272.2,46579.75,37116.87,11.85,276155.33
1215939145,Khan,Abdul,Houston,TX,77054,Nephrology,99232,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 35 minutes",F,231,1954.0,160.0,77.575097236,62.025097236,312640.0,151581.74,121197.04,38.77,191442.96
1861493157,Petak,Steven,Houston,TX,77030,Endocrinology,77080,"Dxa bone density measurement of hip, pelvis, spine",O,914,914.0,342.0,38.49261488,38.49261488,312588.0,35182.25,35182.25,11.26,277405.75
1063476885,Rami,Tapan,Houston,TX,77030,Clinical Cardiac Electrophysiology,93656,Comprehensive electrophysiologic evaluation with catheter destruction of abnormality causing atrial fibrillation (uncoordinated contraction of upper chambers of heart) by pulmonary vein isolation,F,86,88.0,3550.0,988.37886364,787.34113636,312400.0,86977.34,69286.02,22.18,243113.98
1235233651,Vartivarian,Shahe,Houston,TX,77074,Internal Medicine,96521,Refilling and maintenance of portable pump,O,23,833.0,375.0,127.95112845,101.54048019,312375.0,106583.29,84583.22,27.08,227791.78
1528358017,Martin,Kahlil,Houston,TX,77042,Internal Medicine,99233,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 50 minutes",F,57,1067.0,292.65720712,120.39498594,95.481546392,312265.24,128461.45,101878.81,32.63,210386.43
1144227752,Arain,Faisal,Houston,TX,77070,Cardiology,99232,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 35 minutes",F,353,832.0,375.0,80.718221154,64.292728365,312000.0,67157.56,53491.55,17.14,258508.45
1497766117,Burt,Kristina,Houston,TX,77074,Pathology,88305,"Pathology examination of tissue using a microscope, intermediate complexity",F,444,978.0,319.0,35.633691207,27.627822086,311982.0,34849.75,27020.01,8.66,284961.99
1881679751,Laboratory Corporation Of America,,Houston,TX,77040,Clinical Laboratory,G0328,"Colorectal cancer screening; fecal occult blood test, immunoassay, 1-3 simultaneous",O,3132,3132.0,99.585249042,17.69,17.69,311901.0,55405.08,55405.08,17.76,256495.92
1992148654,Kaous,Maryam,Houston,TX,77030,Internal Medicine,99291,"Critical care, first 30-74 minutes",F,54,141.0,2212.0,219.57794326,173.56319149,311892.0,30960.49,24472.41,7.85,287419.59
1215937586,Ho,David,Houston,TX,77030,Urology,99214,"Established patient office or other outpatient visit, 30-39 minutes",O,497,810.0,385.0,125.89518519,91.99317284,311850.0,101975.1,74514.47,23.89,237335.53
1952393233,Likover,Larry,Houston,TX,77024,Orthopedic Surgery,J3304,"Injection, triamcinolone acetonide, preservative-free, extended-release, microsphere formulation, 1 mg",O,61,5376.0,58.0,16.737327009,13.272466518,311808.0,89979.87,71352.78,22.88,240455.22
1740470889,Wszolek,Matthew,Houston,TX,77030,Urology,52000,Diagnostic exam of bladder and urethra using an endoscope,O,187,283.0,1100.8904594,265.88819788,198.47275618,311552.0,75246.36,56167.79,18.03,255384.21
1336247204,Jimenez,Carlos,Houston,TX,77030,Pulmonary Disease,31653,"Exam of lung airways and sampling of lymph nodes using an endoscope and ultrasound guidance, 3 or more lymph nodes",F,49,49.0,6357.1020408,237.23530612,189.35918367,311498.0,11624.53,9278.6,2.98,302219.4
1306287370,Fahed,Julien,Houston,TX,77079,Gastroenterology,43239,"Biopsy of esophagus, stomach, and/or upper small bowel using a flexible endoscope",F,163,173.0,1800.0,53.699421965,41.814566474,311400.0,9290.0,7233.92,2.32,304166.08
1356592893,Mann,Michael,Houston,TX,77005,Emergency Medicine,99284,Emergency department visit with moderate level of medical decision making,F,246,259.0,1202.1950579,123.03749035,92.881428571,311368.52,31866.71,24056.29,7.73,287312.23
1881792844,Fish,Richard,Houston,TX,77030,Ophthalmology,J3490,Unclassified drugs,O,22,41.0,7592.2439024,2436.1573171,1941.0036585,311282.0,99882.45,79581.15,25.57,231700.85
1417938598,Rao,Srinivas,Houston,TX,77079,Diagnostic Radiology,36475,Destruction of first incompetent vein of arm or leg using radiofrequency and imaging guidance,O,46,79.0,3939.7355696,1149.6698734,914.16139241,311239.11,90823.92,72218.75,23.2,239020.36
1053596072,Pandya,Kavitha,Houston,TX,77042,Diagnostic Radiology,74183,Mri scan of abdomen before and after contrast,O,91,94.0,3310.0,359.75425532,280.24648936,311140.0,33816.9,26343.17,8.47,284796.83
1013999036,Hanif,Muhammad,Houston,TX,77070,Internal Medicine,99232,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 35 minutes",F,222,2220.0,140.0,80.216171171,63.765112613,310800.0,178079.9,141558.55,45.55,169241.45
1851471437,Ondo,William,Houston,TX,77030,Neurology,J0585,"Injection, onabotulinumtoxina, 1 unit",O,73,41378.0,7.51,6.2368966601,4.9692338924,310748.78,258070.31,205616.96,66.17,105131.82
1487044988,Garces Narvaez,Sofia,Houston,TX,77030,Pathology,88189,"Flow cytometry technique for dna or cell analysis, 16 or more markers",F,140,146.0,2128.3424658,84.158767123,66.10369863,310738.0,12287.18,9651.14,3.11,301086.86
1831279918,Bey,Tareg,Houston,TX,77030,Emergency Medicine,99285,Emergency department visit with high level of medical decision making,F,260,262.0,1185.480916,177.03377863,141.87412214,310596.0,46382.85,37171.02,11.97,273424.98
1588760375,Handy,Beverly,Houston,TX,77030,Pathology,86335,"Immunologic analysis technique on body fluid, other fluids with concentration",F,1122,2298.0,135.1205396,17.604238468,17.597954743,310507.0,40454.54,40440.1,13.02,270066.9
1568451797,Chang,Peter,Houston,TX,77030,Ophthalmology,99214,"Established patient office or other outpatient visit, 30-39 minutes",O,484,877.0,354.0,130.57529076,90.081858609,310458.0,114514.53,79001.79,25.45,231456.21
1144205857,Thompson,Kara,Houston,TX,77030,Cardiology,93306,"Ultrasound of heart with color-depicted blood flow, rate, direction and valve function",F,466,478.0,649.36192469,68.510983264,52.128117155,310395.0,32748.25,24917.24,8.03,285477.76
1457798548,Croley,Jay,Houston,TX,77058,Orthopedic Surgery,27130,Replacement of thigh bone and hip joint with prosthesis,F,40,43.0,7212.0,1306.0523256,1038.5169767,310116.0,56160.25,44656.23,14.4,265459.77
1205373057,Bay Area Asc Llc,,Houston,TX,77017,Ambulatory Surgical Center,36905,"Removal and/or dissolving of blood clot in hemodialysis circuit and balloon dilation of dialysis segment with imaging review by radiologist, with balloon tube",F,12,15.0,20668.0,5810.8013333,4617.738,310020.0,87162.02,69266.07,22.34,240753.93
1538570817,Gealy,Daniel,Houston,TX,77025,Ophthalmology,67028,Injection of drug into eye,O,157,668.0,463.0,115.34678144,84.371047904,309284.0,77051.65,56359.86,18.22,252924.14
1750325601,Koch,Stephen,Houston,TX,77030,Critical Care (Intensivists),99232,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 35 minutes",F,185,1450.0,213.13872414,80.2,63.9,309051.15,116290.0,92655.0,29.98,216396.15
1689822579,Kagan,Anna,Houston,TX,77030,Nephrology,99214,"Established patient office or other outpatient visit, 30-39 minutes",O,382,1148.0,269.14,127.75370209,94.001393728,308972.72,146661.25,107913.6,34.93,201059.12
1750404380,Song,Rui,Houston,TX,77090,Diagnostic Radiology,77067,Screening mammography,F,1411,1411.0,218.86109142,36.682501772,36.682501772,308813.0,51759.01,51759.01,16.76,257053.99
1174702302,Wayland,Clotie,Houston,TX,77024,Licensed Clinical Social Worker,90837,"Psychotherapy, 1 hour",O,21,1277.0,241.57008614,110.91559906,88.228261551,308485.0,141639.22,112667.49,36.52,195817.51
1235355330,Zuniga,Jorge,Houston,TX,77030,Infectious Disease,99233,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 50 minutes",F,287,1082.0,285.0,119.78638632,95.470341959,308370.0,129608.87,103298.91,33.5,205071.09
1386698314,Holman,Paul,Houston,TX,77030,Neurosurgery,22558,Fusion of lower spine bone through abdomen with partial removal of disc,F,40,40.0,7709.0,1124.323,895.80375,308360.0,44972.92,35832.15,11.62,272527.85
1639789456,Hinojosa-Schroeter,Diana,Fort Sam Houston,TX,78234,Nurse Practitioner,99223,"Initial hospital care with moderate level of medical decision making, if using time, at least 75 minutes",F,204,222.0,1389.0,140.83576577,108.39225225,308358.0,31265.54,24063.08,7.8,284294.92
1780789719,Lopez,Randolph,Houston,TX,77092,Hand Surgery,29848,Release of wrist ligament using an endoscope,F,16,21.0,14680.0,511.34,408.47333333,308280.0,10738.14,8577.94,2.78,299702.06
1134630361,Torres,Veronica,Houston,TX,77030,Nurse Practitioner,99214,"Established patient office or other outpatient visit, 30-39 minutes",O,509,912.0,338.0,108.97354167,85.089276316,308256.0,99383.87,77601.42,25.17,230654.58
1912342908,Pham,Ngoc,Houston,TX,77024,Radiation Oncology,G6015,"Intensity modulated treatment delivery, single or multiple fields/arcs,via narrow spatially and temporally modulated beams, binary, dynamic mlc, per treatment session",O,28,280.0,1100.8941429,354.29164286,281.99025,308250.36,99201.66,78957.27,25.61,229293.09
1750497665,Delclos,Marc,Houston,TX,77030,Radiation Oncology,77263,Complex radiation therapy planning,O,100,107.0,2880.5140187,135.33523364,107.84224299,308215.0,14480.87,11539.12,3.74,296675.88
